Name,RT,ion
"2-Naphthalenemethanol, decahydro-alpha,alpha,4a-trimethyl-8-methylene-, [2R-(2alpha,4aalpha,8abeta)]-",56.60424,123
"Hexanoic acid, 2-phenylethyl ester",56.658,104
"Hexanoic acid, 2-phenylethyl ester",56.658,105
"Benzenepropanol, 4-hydroxy-3-methoxy-",56.71176,137
"Benzenepropanol, 4-hydroxy-3-methoxy-",56.71176,182
alpha-Cadinol,56.81928,164
alpha-Cadinol,56.81928,204
"2-Naphthalenemethanol, 1,2,3,4,4a,5,6,8a-octahydro-alpha,alpha,4a,8-tetramethyl-, [2R-(2alpha,4aalpha,8abeta)]-",56.81928,105
"2-Naphthalenemethanol, 1,2,3,4,4a,5,6,8a-octahydro-alpha,alpha,4a,8-tetramethyl-, [2R-(2alpha,4aalpha,8abeta)]-",56.81928,189
"Benzene, 1,2,3-trimethoxy-5-(1-propenyl)-, (E)-",56.87304,193
"Benzene, 1,2,3-trimethoxy-5-(1-propenyl)-, (E)-",56.87304,209
"2-Furanmethanol, tetrahydro-alpha,alpha,5-trimethyl-5-(4-methyl-3-cyclohexen-1-yl)-, [2S-[2alpha,5beta(R*)]]-",56.9268,180
"1,4-Dimethyl-7-(prop-1-en-2-yl)decahydroazulen-4-ol",56.9268,121
"1,4-Dimethyl-7-(prop-1-en-2-yl)decahydroazulen-4-ol",56.9268,189
"2-Furanmethanol, tetrahydro-alpha,alpha,5-trimethyl-5-(4-methyl-3-cyclohexen-1-yl)-, [2S-[2alpha,5beta(R*)]]-",56.9268,179
3-Butylisobenzofuran-1(3H)-one,56.98056,134
3-Butylisobenzofuran-1(3H)-one,56.98056,133
3-Butylisobenzofuran-1(3H)-one,56.98056,105
3-Butylisobenzofuran-1(3H)-one,56.98056,77
"Benzoic acid, cyclohexyl ester",57.03432,55
"Benzoic acid, cyclohexyl ester",57.03432,123
Triethyl citrate,57.08808,115
Triethyl citrate,57.08808,158
"Pentanoic acid, 3,7-dimethyl-2,6-octadienyl ester, (E)-",57.14184,85
"Pentanoic acid, 3,7-dimethyl-2,6-octadienyl ester, (E)-",57.14184,136
Neointermedeol,57.1956,189
Neointermedeol,57.1956,222
cis-7-Tetradecen-1-ol,57.1956,53
cis-7-Tetradecen-1-ol,57.1956,97
"2-((2R,8R,8aS)-8,8a-Dimethyl-1,2,3,4,6,7,8,8a-octahydronaphthalen-2-yl)propan-2-ol",57.24936,189
"2-Cyclohexen-1-one, 2,4,4-trimethyl-3-(3-oxo-1-butenyl)-",57.24936,206
"2-((2R,8R,8aS)-8,8a-Dimethyl-1,2,3,4,6,7,8,8a-octahydronaphthalen-2-yl)propan-2-ol",57.24936,121
"2(3H)-Furanone, dihydro-5-(2-octenyl)-, (Z)-",57.24936,85
"2(3H)-Furanone, dihydro-5-(2-octenyl)-, (Z)-",57.24936,41
"2-Cyclohexen-1-one, 2,4,4-trimethyl-3-(3-oxo-1-butenyl)-",57.24936,163
"1,3-di-iso-propylnaphthalene",57.30312,197
"1,3-di-iso-propylnaphthalene",57.30312,212
"Benzaldehyde, 4-hydroxy-3,5-dimethoxy-",57.35688,181
"Benzaldehyde, 4-hydroxy-3,5-dimethoxy-",57.35688,182
"Hexadecane, 2-methyl-",57.41064,197
"Hexadecane, 2-methyl-",57.41064,43
"3,4-Dimethyl-2-(propyldisulfanyl)thiophene",57.41064,218
"3,4-Dimethyl-2-(propyldisulfanyl)thiophene",57.41064,143
aR-Turmerone,57.41064,201
aR-Turmerone,57.41064,216
"1,8,11-Heptadecatriene, (Z,Z)-",57.4644,110
"1,8,11-Heptadecatriene, (Z,Z)-",57.4644,149
Tridecanoic acid,57.51816,185
Tridecanoic acid,57.51816,214
"5-Azulenemethanol, 1,2,3,3a,4,5,6,7-octahydro-alpha,alpha,3,8-tetramethyl-, [3S-(3alpha,3abeta,5alpha)]-",57.57192,222
"5-Azulenemethanol, 1,2,3,3a,4,5,6,7-octahydro-alpha,alpha,3,8-tetramethyl-, [3S-(3alpha,3abeta,5alpha)]-",57.57192,204
cis-9-Tetradecen-1-ol,57.57192,109
cis-9-Tetradecen-1-ol,57.57192,55
Xanthoxylin,57.67944,182
Xanthoxylin,57.67944,196
"3-Cyclohexen-1-ol, 1-(1,5-dimethyl-4-hexenyl)-4-methyl-",57.78696,161
"3-Cyclohexen-1-ol, 1-(1,5-dimethyl-4-hexenyl)-4-methyl-",57.78696,204
"(E)-3,4-Dimethyl-2-(prop-1-en-1-yldisulfanyl)thiophene",57.78696,143
"(E)-3,4-Dimethyl-2-(prop-1-en-1-yldisulfanyl)thiophene",57.78696,216
Azelaic acid,57.84072,81
Azelaic acid,57.84072,114
Cyclotetradecane,57.89448,111
Cyclotetradecane,57.89448,196
"Naphthalene, 1,6-dimethyl-4-(1-methylethyl)-",57.94824,183
"Naphthalene, 1,6-dimethyl-4-(1-methylethyl)-",57.94824,198
Ylangenal,58.002,175
Ylangenal,58.002,218
1-Tetradecanol,58.05576,168
1-Tetradecanol,58.05576,125
cis-11-Tetradecen-1-ol,58.16328,43
cis-11-Tetradecen-1-ol,58.16328,56
cis-11-Tetradecen-1-ol,58.16328,123
Z-Butylidenephthalide,58.16328,159
Z-Butylidenephthalide,58.16328,188
gamma-Dodecalactone,58.16328,69
gamma-Dodecalactone,58.16328,100
"Cyclohexanemethanol, 4-ethenyl-alpha,alpha,4-trimethyl-3-(1-methylethenyl)-, acetate, [1R-(1alpha,3alpha,4beta)]-",58.21704,133
"Cyclohexanemethanol, 4-ethenyl-alpha,alpha,4-trimethyl-3-(1-methylethenyl)-, acetate, [1R-(1alpha,3alpha,4beta)]-",58.21704,204
"(E)-5-((1R,3R,6S)-2,3-Dimethyltricyclo[2.2.1.02,6]heptan-3-yl)-2-methylpent-2-enal",58.21704,79
"(E)-5-((1R,3R,6S)-2,3-Dimethyltricyclo[2.2.1.02,6]heptan-3-yl)-2-methylpent-2-enal",58.21704,134
"2-Propenoic acid, 3-(4-methoxyphenyl)-, methyl ester",58.2708,161
"2-Propenoic acid, 3-(4-methoxyphenyl)-, methyl ester",58.2708,192
alpha-Santalol,58.32456,121
alpha-Santalol,58.32456,202
Apiol,58.37832,222
Apiol,58.37832,207
n-Hexyl salicylate,58.43208,222
n-Hexyl salicylate,58.43208,120
1-(3-Methyl-2-butenoxy)-4-(1-propenyl)benzene,58.48584,133
1-(3-Methyl-2-butenoxy)-4-(1-propenyl)benzene,58.48584,134
alpha-Bisabolol,58.48584,121
alpha-Bisabolol,58.48584,204
"Decanoic acid, pentyl ester",58.5396,155
"Decanoic acid, pentyl ester",58.5396,173
"Tridecanoic acid, 12-methyl-, methyl ester",58.59336,143
"Tridecanoic acid, 12-methyl-, methyl ester",58.59336,199
Nerolidyl acetate,58.64712,136
"(3aR,4R,7R)-1,4,9,9-Tetramethyl-3,4,5,6,7,8-hexahydro-2H-3a,7-methanoazulen-2-one",58.64712,218
Nerolidyl acetate,58.64712,161
"8-Isopropyl-1,5-dimethyltricyclo[4.4.0.02,7]dec-4-en-3-one",58.64712,218
"8-Isopropyl-1,5-dimethyltricyclo[4.4.0.02,7]dec-4-en-3-one",58.64712,203
"(3aR,4R,7R)-1,4,9,9-Tetramethyl-3,4,5,6,7,8-hexahydro-2H-3a,7-methanoazulen-2-one",58.64712,175
"Eudesma-4(15),7-dien-1beta -ol",58.70088,177
"Eudesma-4(15),7-dien-1beta -ol",58.70088,202
"3-Heptadecene, (Z)-",58.75464,111
"3-Heptadecene, (Z)-",58.75464,238
"6-Isopropenyl-4,8a-dimethyl-1,2,3,5,6,7,8,8a-octahydro-naphthalen-2-ol",58.8084,221
"6-Isopropenyl-4,8a-dimethyl-1,2,3,5,6,7,8,8a-octahydro-naphthalen-2-ol",58.8084,159
"3-Buten-2-one, 4-(4-hydroxy-2,2,6-trimethyl-7-oxabicyclo[4.1.0]hept-1-yl)-",58.8084,125
"3-Buten-2-one, 4-(4-hydroxy-2,2,6-trimethyl-7-oxabicyclo[4.1.0]hept-1-yl)-",58.8084,124
Heptadecane,58.863,69
Heptadecane,58.863,113
"Bergamotol, Z-alpha-trans-",58.863,132
"Bergamotol, Z-alpha-trans-",58.863,145
"1-Naphthalenol, decahydro-1,4a-dimethyl-7-(1-methylethylidene)-, [1R-(1alpha,4abeta,8aalpha)]-",58.91592,204
4-Methylpentyl 8-methylnon-6-enoate,58.91592,152
"1-Naphthalenol, decahydro-1,4a-dimethyl-7-(1-methylethylidene)-, [1R-(1alpha,4abeta,8aalpha)]-",58.91592,222
1-Heptadecene,58.91592,112
1-Heptadecene,58.91592,69
4-Methylpentyl 8-methylnon-6-enoate,58.91592,114
"3,7-Cyclodecadien-1-one, 3,7-dimethyl-10-(1-methylethylidene)-, (E,E)-",58.96968,135
"3,7-Cyclodecadien-1-one, 3,7-dimethyl-10-(1-methylethylidene)-, (E,E)-",58.96968,218
"2,6,11-Dodecatrienal, 2,6-dimethyl-10-methylene-",59.0772,91
"2,6,11-Dodecatrienal, 2,6-dimethyl-10-methylene-",59.0772,120
"Hexanedioic acid, bis(2-methylpropyl) ester",59.0772,83
"Hexanedioic acid, bis(2-methylpropyl) ester",59.0772,185
"6,10-Dodecadien-1-ol, 3,7,11-trimethyl-",59.13096,163
"6,10-Dodecadien-1-ol, 3,7,11-trimethyl-",59.13096,181
"2,6,10-Dodecatrien-1-ol, 3,7,11-trimethyl-, (Z,E)-",59.18472,69
"2,6,10-Dodecatrien-1-ol, 3,7,11-trimethyl-, (Z,E)-",59.18472,93
2-Pentadecanone,59.23848,59
2-Pentadecanone,59.23848,96
2-Hexadecanol,59.4342,111
2-Hexadecanol,59.4342,82
Geranyl tiglate,59.4342,83
Geranyl tiglate,59.4342,136
"2H-1,3,5-Thiadiazine-2-thione, tetrahydro-3,5-dimethyl-",59.6547,72
"2H-1,3,5-Thiadiazine-2-thione, tetrahydro-3,5-dimethyl-",59.6547,76
"1,4-di-iso-propylnaphthalene",59.7429,212
"1,4-di-iso-propylnaphthalene",59.7429,213
"2-Cyclohexen-1-one, 4-(3-hydroxybutyl)-3,5,5-trimethyl-",59.8311,177
"2-Cyclohexen-1-one, 4-(3-hydroxybutyl)-3,5,5-trimethyl-",59.8311,210
"2,6,10-Dodecatrien-1-ol, 3,7,11-trimethyl-",59.9193,136
"2,6,10-Dodecatrien-1-ol, 3,7,11-trimethyl-",59.9193,123
beta-Santalol,60.0075,122
beta-Santalol,60.0075,131
Pentadecanal-,60.0075,99
Pentadecanal-,60.0075,123
5-Methyl-2-(6-methylhept-5-en-2-yl)phenol,60.0957,148
5-Methyl-2-(6-methylhept-5-en-2-yl)phenol,60.0957,218
(Z)-alpha-Atlantone,60.0957,175
(Z)-alpha-Atlantone,60.0957,203
delta-Dodecalactone,60.1839,114
delta-Dodecalactone,60.1839,99
"Phenol, 4-(3-hydroxy-1-propenyl)-2-methoxy-",60.228,49
"Phenol, 4-(3-hydroxy-1-propenyl)-2-methoxy-",60.228,63
"2H-1-Benzopyran-2-one, 7-methoxy-",60.2721,148
"2H-1-Benzopyran-2-one, 7-methoxy-",60.2721,176
"Phenol, 2-(1-phenylethyl)-",60.2721,184
"Phenol, 2-(1-phenylethyl)-",60.2721,198
"Hexanoic acid, 3,7-dimethyl-6-octenyl ester",60.2721,57
"Hexanoic acid, 3,7-dimethyl-6-octenyl ester",60.2721,69
"Hexanoic acid, 3,7-dimethyl-6-octenyl ester",60.2721,124
trans-Farnesol,60.3162,57
trans-Farnesol,60.3162,79
Methyl tetradecanoate,60.4485,87
Methyl tetradecanoate,60.4485,199
"Benzene, 1,3,5-heptatriyn-1-yl-",60.4485,138
"Benzene, 1,3,5-heptatriyn-1-yl-",60.4485,164
"2,6,10-Dodecatrienal, 3,7,11-trimethyl-, (Z,E)-",60.5367,69
"2,6,10-Dodecatrienal, 3,7,11-trimethyl-, (Z,E)-",60.5367,93
"2,6-Diisopropylnaphthalene",60.5808,197
"2,6-Diisopropylnaphthalene",60.5808,212
"1-((1S,3aR,4R,7S,7aS)-4-Hydroxy-7-isopropyl-4-methyloctahydro-1H-inden-1-yl)ethanone",60.669,135
"1-((1S,3aR,4R,7S,7aS)-4-Hydroxy-7-isopropyl-4-methyloctahydro-1H-inden-1-yl)ethanone",60.669,154
"Hexanoic acid, 3,7-dimethyl-2,6-octadienyl ester, (Z)-",60.7572,136
"Hexanoic acid, 3,7-dimethyl-2,6-octadienyl ester, (Z)-",60.7572,93
"2,6,10-Dodecatrienal, 3,7,11-trimethyl-, (E,E)-",60.8895,69
"2,6,10-Dodecatrienal, 3,7,11-trimethyl-, (E,E)-",60.8895,93
"(Z)-3-Butylidene-4,5-dihydroisobenzofuran-1(3H)-one",61.11,161
"(Z)-3-Butylidene-4,5-dihydroisobenzofuran-1(3H)-one",61.11,190
"Heptanoic acid, 2-phenylethyl ester",61.11,104
"Heptanoic acid, 2-phenylethyl ester",61.11,113
"2H-Pyran-3-ol, tetrahydro-2,2,6-trimethyl-6-(4-methyl-3-cyclohexen-1-yl)-, [3S-[3alpha,6alpha(R*)]]-",61.3305,134
"2H-Pyran-3-ol, tetrahydro-2,2,6-trimethyl-6-(4-methyl-3-cyclohexen-1-yl)-, [3S-[3alpha,6alpha(R*)]]-",61.3305,143
"(6R,7R)-Bisabolone",61.4187,220
"(6R,7R)-Bisabolone",61.4187,137
3-Methyl-6-(6-methylhept-5-en-2-yl)cyclohex-2-enone,61.551,137
3-Methyl-6-(6-methylhept-5-en-2-yl)cyclohex-2-enone,61.551,220
"(3S,3aR)-3-Butyl-3a,4,5,6-tetrahydroisobenzofuran-1(3H)-one",61.6392,79
"(3S,3aR)-3-Butyl-3a,4,5,6-tetrahydroisobenzofuran-1(3H)-one",61.6392,108
"2,6,9,11-Dodecatetraenal, 2,6,10-trimethyl-, (E,E,E)-",61.6392,93
"2,6,9,11-Dodecatetraenal, 2,6,10-trimethyl-, (E,E,E)-",61.6392,119
"Phenol, 5-(1,5-dimethyl-4-hexenyl)-2-methyl-, (R)-",61.6833,218
"Phenol, 5-(1,5-dimethyl-4-hexenyl)-2-methyl-, (R)-",61.6833,136
"Hexanoic acid, 3,7-dimethyl-2,6-octadienyl ester, (E)-",61.7715,71
"Hexanoic acid, 3,7-dimethyl-2,6-octadienyl ester, (E)-",61.7715,94
"7-Isopropenyl-1,4a-dimethyl-4,4a,5,6,7,8-hexahydro-3H-naphthalen-2-one",61.7715,157
"7-Isopropenyl-1,4a-dimethyl-4,4a,5,6,7,8-hexahydro-3H-naphthalen-2-one",61.7715,219
"Cyclohexane, undecyl-",61.992,84
"Cyclohexane, undecyl-",61.992,69
"1H-3a,7-Methanoazulen-6-ol, octahydro-3,6,8,8-tetramethyl-, acetate, [3R-(3alpha,3abeta,6alpha,7beta,8aalpha)]-",62.0802,205
"1H-3a,7-Methanoazulen-6-ol, octahydro-3,6,8,8-tetramethyl-, acetate, [3R-(3alpha,3abeta,6alpha,7beta,8aalpha)]-",62.0802,204
Benzyl Benzoate,62.0802,194
Benzyl Benzoate,62.0802,212
"9-Tetradecen-1-ol, acetate, (Z)-",62.0905,110
"9-Tetradecen-1-ol, acetate, (Z)-",62.0905,194
Octadecane,62.0905,85
Octadecane,62.0905,254
"Lanceol, cis",62.1243,159
"Lanceol, cis",62.1243,202
"Heptadecane, 2-methyl-",62.2125,211
"Heptadecane, 2-methyl-",62.2125,113
Tetradecanoic acid,62.3448,228
"2-Propenoic acid, 3-(4-methoxyphenyl)-, methyl ester, (E)-",62.3448,161
Tetradecanoic acid,62.3448,185
"2-Propenoic acid, 3-(4-methoxyphenyl)-, methyl ester, (E)-",62.3448,192
"3,5-di-tert-Butyl-4-hydroxybenzaldehyde",62.5212,234
"3,5-di-tert-Butyl-4-hydroxybenzaldehyde",62.5212,219
Ethyl p-methoxycinnamate,62.5653,134
Ethyl p-methoxycinnamate,62.5653,207
(E)-Atlantone,62.5653,203
(E)-Atlantone,62.5653,218
Phenanthrene,62.6535,179
Anthracene,62.6535,179
Phenanthrene,62.6535,176
"Azulene, 1,4-dimethyl-7-(1-methylethyl)-",62.6535,198
"Azulene, 1,4-dimethyl-7-(1-methylethyl)-",62.6535,183
Anthracene,62.6535,176
n-Pentadecanol,62.7858,112
n-Pentadecanol,62.7858,126
"Octanoic acid, octyl ester",62.8299,112
"Octanoic acid, octyl ester",62.8299,145
cis-9-Hexadecenal,62.874,135
cis-9-Hexadecenal,62.874,220
"Decanoic acid, hexyl ester",63.0504,69
"Decanoic acid, hexyl ester",63.0504,173
n-Butyl laurate,63.1386,183
n-Butyl laurate,63.1386,201
"Benzoic acid, octyl ester",63.4032,105
"Benzoic acid, octyl ester",63.4032,124
1-Octadecene,63.4473,126
1-Octadecene,63.4473,83
gamma-Eudesmol acetate,63.4914,189
gamma-Eudesmol acetate,63.4914,204
"Tetradecanoic acid, ethyl ester",63.4914,211
"Tetradecanoic acid, ethyl ester",63.4914,256
"Benzenesulfonamide, N-butyl-",63.5796,142
"Benzenesulfonamide, N-butyl-",63.5796,170
"7-Hexadecenal, (Z)-",63.6678,220
"7-Hexadecenal, (Z)-",63.6678,121
"alpha-Phellandrene, dimer",63.76679,92
"alpha-Phellandrene, dimer",63.76679,93
"1-Naphthalenol, 5,6,7,8-tetrahydro-2,5-dimethyl-8-(1-methylethyl)-",63.76679,175
"1-Naphthalenol, 5,6,7,8-tetrahydro-2,5-dimethyl-8-(1-methylethyl)-",63.76679,176
Nootkatone,63.84232,200
Nootkatone,63.84232,218
1-Tetradecyl acetate,63.8639,84
1-Tetradecyl acetate,63.8639,61
"Benzene, 1,1'-[1,2-ethanediylbis(oxy)]bis-",63.87469,215
"Benzene, 1,1'-[1,2-ethanediylbis(oxy)]bis-",63.87469,214
Hexadecanal,63.93943,67
Hexadecanal,63.93943,99
1-Allyl-3-(2-(allylthio)propyl)trisulfane,63.95022,73
1-Allyl-3-(2-(allylthio)propyl)trisulfane,63.95022,105
1-Allyl-3-(2-(allylthio)propyl)trisulfane,63.95022,147
"Pentadecanoic acid, methyl ester",63.9718,143
"Pentadecanoic acid, methyl ester",63.9718,213
Isopropyl myristate,64.04733,228
Isopropyl myristate,64.04733,229
Caffeine,64.13365,109
Caffeine,64.13365,194
Neophytadiene,64.15523,41
Neophytadiene,64.15523,124
"2(3H)-Benzofuranone, 6-ethenylhexahydro-6-methyl-3-methylene-7-(1-methylethenyl)-, [3aS-(3aalpha,6alpha,7beta,7abeta)]-",64.16602,217
"2(3H)-Benzofuranone, 6-ethenylhexahydro-6-methyl-3-methylene-7-(1-methylethenyl)-, [3aS-(3aalpha,6alpha,7beta,7abeta)]-",64.16602,232
"2,6,10-Dodecatrien-1-ol, 3,7,11-trimethyl-, acetate, (E,E)-",64.21997,136
"2,6,10-Dodecatrien-1-ol, 3,7,11-trimethyl-, acetate, (E,E)-",64.21997,123
"2-Pentadecanone, 6,10,14-trimethyl-",64.23076,124
"2-Pentadecanone, 6,10,14-trimethyl-",64.23076,250
"Cyclopentadecanone, 2-hydroxy-",64.25234,60
"Cyclopentadecanone, 2-hydroxy-",64.25234,101
Isoamyl laurate,64.25234,71
Isoamyl laurate,64.25234,183
"Heptanoic acid, 3,7-dimethyl-2,6-octadienyl ester, (E)-",64.36024,85
"Heptanoic acid, 3,7-dimethyl-2,6-octadienyl ester, (E)-",64.36024,92
"Benzoic acid, 2-phenylethyl ester",64.36024,104
"Benzoic acid, 2-phenylethyl ester",64.36024,105
"9-Hexadecen-1-ol, (Z)-",64.43577,138
"9-Hexadecen-1-ol, (Z)-",64.43577,222
"Octadecane, 2-methyl-",64.43577,70
"Octadecane, 2-methyl-",64.43577,225
Pentadecanoic acid,64.47893,242
Pentadecanoic acid,64.47893,199
Hexobarbital,64.48972,221
Hexobarbital,64.48972,222
"Benzoic acid, 2-hydroxy-, phenylmethyl ester",64.50051,91
"Benzoic acid, 2-hydroxy-, phenylmethyl ester",64.50051,228
"1,2-Benzenedicarboxylic acid, bis(2-methylpropyl) ester",64.5113,57
"1,2-Benzenedicarboxylic acid, bis(2-methylpropyl) ester",64.5113,223
(E)-Hexadec-2-enal,64.59762,96
(E)-Hexadec-2-enal,64.59762,135
Nonadecane,64.617,56
Nonadecane,64.617,99
1-Hexadecanol,64.6192,70
1-Hexadecanol,64.6192,81
1-Hexadecanol,64.6192,125
"Pentadecanoic acid, 14-methyl-, methyl ester",64.65157,74
"Pentadecanoic acid, 14-methyl-, methyl ester",64.65157,143
"8,11-Heptadecadienal, (8Z,11Z)-",64.68394,98
"8,11-Heptadecadienal, (8Z,11Z)-",64.68394,69
1-Nonadecene,64.74868,111
1-Nonadecene,64.74868,266
"Pentadecanoic acid, ethyl ester",64.77026,88
"Pentadecanoic acid, ethyl ester",64.77026,157
"Tetradecanoic acid, propyl ester",64.79184,211
"Tetradecanoic acid, propyl ester",64.79184,229
2-Heptadecanone,64.86072,96
2-Heptadecanone,64.86072,254
"Isopimara-9(11),15-diene",64.87358,258
"Isopimara-9(11),15-diene",64.87358,273
1-Pentadecanol acetate,64.88001,61
1-Pentadecanol acetate,64.88001,82
Bohlmann k2631,64.93788,217
Bohlmann k2631,64.93788,232
"7,9-Di-tert-butyl-1-oxaspiro(4,5)deca-6,9-diene-2,8-dione",64.98289,261
"7,9-Di-tert-butyl-1-oxaspiro(4,5)deca-6,9-diene-2,8-dione",64.98289,205
"Hexadecanoic acid, methyl ester",65.00218,97
"Hexadecanoic acid, methyl ester",65.00218,270
Oxacycloheptadecan-2-one,65.04076,236
Oxacycloheptadecan-2-one,65.04076,254
"1,3,6,10-Cyclotetradecatetraene, 3,7,11-trimethyl-14-(1-methylethyl)-, [S-(E,Z,E,E)]-",65.08577,189
"1,3,6,10-Cyclotetradecatetraene, 3,7,11-trimethyl-14-(1-methylethyl)-, [S-(E,Z,E,E)]-",65.08577,273
Verrucarol,65.08577,235
Verrucarol,65.08577,266
9-Hexadecenoic acid,65.10506,123
9-Hexadecenoic acid,65.10506,236
"7,10,13-Hexadecatrienoic acid, (Z,Z,Z)-",65.12435,108
"7,10,13-Hexadecatrienoic acid, (Z,Z,Z)-",65.12435,194
Isophytol,65.14364,71
Isophytol,65.14364,83
Palmitoleic acid,65.16293,236
Palmitoleic acid,65.16293,123
Geranyl caprylate,65.18222,92
Geranyl caprylate,65.18222,107
"(R,1E,5E,9E)-1,5,9-Trimethyl-12-(prop-1-en-2-yl)cyclotetradeca-1,5,9-triene",65.21437,92
"(R,1E,5E,9E)-1,5,9-Trimethyl-12-(prop-1-en-2-yl)cyclotetradeca-1,5,9-triene",65.21437,257
"Phenanthrene, 7-ethenyl-1,2,3,4,4a,4b,5,6,7,9,10,10a-dodecahydro-1,1,4a,7-tetramethyl-, [4aS-(4aalpha,4bbeta,7beta,10abeta)]-",65.2208,137
"Phenanthrene, 7-ethenyl-1,2,3,4,4a,4b,5,6,7,9,10,10a-dodecahydro-1,1,4a,7-tetramethyl-, [4aS-(4aalpha,4bbeta,7beta,10abeta)]-",65.2208,258
m-Camphorene,65.2208,121
m-Camphorene,65.2208,272
Dibutyl phthalate,65.25295,149
Dibutyl phthalate,65.25295,150
2-Dodecen-1-yl(-)succinic anhydride,65.25938,82
2-Dodecen-1-yl(-)succinic anhydride,65.25938,166
n-Hexadecanoic acid,65.27224,83
n-Hexadecanoic acid,65.27224,256
"Dodecanoic acid, hexyl ester",65.36869,129
"Dodecanoic acid, hexyl ester",65.36869,200
"2H-1-Benzopyran-2-one, 5,7-dimethoxy-",65.37512,206
"2H-1-Benzopyran-2-one, 5,7-dimethoxy-",65.37512,135
Eicosane,65.394,97
Eicosane,65.394,113
Phenylethyl salicylate,65.39441,105
Phenylethyl salicylate,65.39441,242
"1H-Naphtho[2,1-b]pyran, 3-ethenyldodecahydro-3,4a,7,7,10a-pentamethyl-, [3R-(3alpha,4abeta,6aalpha,10abeta,10balpha)]-",65.42656,257
"1H-Naphtho[2,1-b]pyran, 3-ethenyldodecahydro-3,4a,7,7,10a-pentamethyl-, [3R-(3alpha,4abeta,6aalpha,10abeta,10balpha)]-",65.42656,275
"Hexadecanoic acid, ethyl ester",65.43299,239
"Hexadecanoic acid, ethyl ester",65.43299,284
1-Eicosene,65.43942,139
1-Eicosene,65.43942,280
"(E)-15,16-Dinorlabda-8(17),11-dien-13-one",65.43942,245
"(E)-15,16-Dinorlabda-8(17),11-dien-13-one",65.43942,260
Methyl n-hexadecyl ketone,65.497,85
Methyl n-hexadecyl ketone,65.497,268
"1-Hexadecanol, acetate",65.52075,82
"1-Hexadecanol, acetate",65.52075,61
"9-Octadecenal, (Z)-",65.5255,98
"9-Octadecenal, (Z)-",65.5255,135
"2H-Furo[2,3-h]-1-benzopyran-2-one, 5-methoxy-",65.554,145
"2H-Furo[2,3-h]-1-benzopyran-2-one, 5-methoxy-",65.554,188
Octadecanal,65.57775,39
Octadecanal,65.57775,44
Octadecanal,65.57775,45
Isopropyl palmitate,65.58725,256
Isopropyl palmitate,65.58725,257
"1,6,10,14-Hexadecatetraen-3-ol, 3,7,11,15-tetramethyl-, (E,E)-",65.6395,81
"1,6,10,14-Hexadecatetraen-3-ol, 3,7,11,15-tetramethyl-, (E,E)-",65.6395,120
"1,6,10,14-Hexadecatetraen-3-ol, 3,7,11,15-tetramethyl-, (E,E)-",65.6395,133
Kaur-16-ene,65.67275,257
Kaur-16-ene,65.67275,273
"9,12-Octadecadien-1-ol, (Z,Z)-",65.7155,135
"9,12-Octadecadien-1-ol, (Z,Z)-",65.7155,98
"9,12-Octadecadien-1-ol, (Z,Z)-",65.7155,82
"Phenanthrene, 1,2,3,4,4a,9,10,10a-octahydro-1,1,4a-trimethyl-7-(1-methylethyl)-, (4aS-trans)-",65.7345,256
"Phenanthrene, 1,2,3,4,4a,9,10,10a-octahydro-1,1,4a-trimethyl-7-(1-methylethyl)-, (4aS-trans)-",65.7345,271
"7H-Furo[3,2-g][1]benzopyran-7-one, 4-methoxy-",65.7725,173
"7H-Furo[3,2-g][1]benzopyran-7-one, 4-methoxy-",65.7725,216
Heptadecanoic acid,65.81525,227
Heptadecanoic acid,65.81525,271
1-Octadecanol,65.8675,140
1-Octadecanol,65.8675,252
Henicos-1-ene,65.90075,111
Henicos-1-ene,65.90075,294
Heneicosane,65.9095,69
Heneicosane,65.9095,113
"Hexadecanoic acid, propyl ester",65.91025,257
"Hexadecanoic acid, propyl ester",65.91025,298
"9-Octadecenoic acid (Z)-, methyl ester",65.91025,137
"9-Octadecenoic acid (Z)-, methyl ester",65.91025,264
"9,12-Octadecadienoic acid (Z,Z)-, methyl ester",65.915,263
"9,12-Octadecadienoic acid (Z,Z)-, methyl ester",65.915,294
"9,12,15-Octadecatrienoic acid, methyl ester, (Z,Z,Z)-",65.9435,81
"9,12,15-Octadecatrienoic acid, methyl ester, (Z,Z,Z)-",65.9435,92
2-Nonadecanone,65.96852,59
2-Nonadecanone,65.96852,83
Phytol,66.00732,124
Phytol,66.00732,67
Methyl stearate,66.06164,255
Methyl stearate,66.06164,298
"9,12-Octadecadienoic acid (Z,Z)-",66.08104,280
"9,12-Octadecadienoic acid (Z,Z)-",66.08104,281
"9,12,15-Octadecatrienoic acid, (Z,Z,Z)-",66.10432,65
"9,12,15-Octadecatrienoic acid, (Z,Z,Z)-",66.10432,73
Oleic Acid,66.11208,73
Oleic Acid,66.11208,81
Osthole,66.12372,230
Osthole,66.12372,201
Linoleic acid ethyl ester,66.19356,93
Linoleic acid ethyl ester,66.19356,263
"9,12,15-Octadecatrienoic acid, ethyl ester, (Z,Z,Z)-",66.22072,261
"9,12,15-Octadecatrienoic acid, ethyl ester, (Z,Z,Z)-",66.22072,306
Octadecanoic acid,66.23236,241
Octadecanoic acid,66.23236,284
Docosane,66.3135,141
Docosane,66.3135,310
"Octadecanoic acid, ethyl ester",66.3216,69
